date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:41:18	19457/19457	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faIndex/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faIndex/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:18	17399/17399	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngClick/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngClick/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:18	16292/16292	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngDblclick/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngDblclick/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:18	15961/15961	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngMousedown/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngMousedown/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:19	15905/15905	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngMouseup/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngMouseup/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:19	15926/15926	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngMouseover/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngMouseover/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:19	15932/15932	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngMouseenter/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngMouseenter/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:19	15932/15932	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngMouseleave/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngMouseleave/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:20	15924/15924	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngMousemove/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngMousemove/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:20	15865/15865	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngKeydown/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngKeydown/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:20	15849/15849	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngKeyup/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngKeyup/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:20	15912/15912	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngKeypress/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngKeypress/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:21	16142/16142	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngSubmit/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngSubmit/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:21	15115/15115	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngFocus/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngFocus/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:21	15042/15042	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngBlur/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngBlur/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:21	15472/15472	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngCopy/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngCopy/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:22	15466/15466	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngCut/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngCut/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:22	15478/15478	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/ngPaste/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/ngPaste/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:22	47419/47419	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faModifier/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faModifier/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:22	14844/14844	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faOptions/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faOptions/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:23	33107/33107	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faPipeFrom/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faPipeFrom/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:23	33099/33099	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faPipeTo/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faPipeTo/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:23	17989/17989	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faRenderNode/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faRenderNode/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:23	29647/29647	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faScrollView/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faScrollView/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:24	17594/17594	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faSequentialLayout/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faSequentialLayout/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:24	27157/27157	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faSurface/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faSurface/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:24	20443/20443	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faTap/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faTap/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:24	21048/21048	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faTouchend/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faTouchend/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:25	21285/21285	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faTouchmove/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faTouchmove/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:25	21321/21321	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faTouchstart/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faTouchstart/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:25	16322/16322	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faVideoSurface/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faVideoSurface/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:25	16942/16942	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faView/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faView/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:26	14733/14733	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/service/$famous/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/service/$famous/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:26	17528/17528	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/service/$animate/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/service/$animate/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:26	18818/18818	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/service/$famousDecorator/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/service/$famousDecorator/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:26	16016/16016	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/service/$famousPipe/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/service/$famousPipe/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:27	16665/16665	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/provider/$famousProvider/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/provider/$famousProvider/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:27	15039/15039	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/service/$timeline/index.html	famo.us/famo.us/integrations/angular/docs/unstable/api/service/$timeline/index.html	(from http://famo.us/integrations/angular/docs/api/)
23:41:27	918/918	---M-Z	200	added ('OK')	image/x-icon	etag:%22555af6b5-396%22	http://famo.us/docs/reference/favicon.ico?v=2	famo.us/famo.us/docs/reference/favicon5e1f.ico	(from http://famo.us/docs/reference/)
23:41:28	7797/7797	U-----	200	untouched ('OK')	text/css	etag:%22555af6b5-1e75%22	http://famo.us/docs/reference/assets/normalize.css	famo.us/famo.us/docs/reference/assets/normalize.css	(from http://famo.us/docs/reference/)
23:41:28	656/656	---MC-	200	added ('OK')	text/css	date:Tue,%2030%20May%202017%2006:41:28%20GMT	https://fonts.googleapis.com/css?family=Lato:300,400,700	famo.us/fonts.googleapis.com/css8f84.css	(from http://famo.us/docs/reference/)
23:41:29	274/274	---MC-	200	added ('OK')	text/css	date:Tue,%2030%20May%202017%2006:41:29%20GMT	https://fonts.googleapis.com/css?family=Source+Code+Pro	famo.us/fonts.googleapis.com/cssf0be.css	(from http://famo.us/docs/reference/)
23:41:30	6853/6853	U-----	200	untouched ('OK')	text/css	etag:%22555af6b5-1ac5%22	http://famo.us/docs/reference/assets/famous-website.css	famo.us/famo.us/docs/reference/assets/famous-website.css	(from http://famo.us/docs/reference/)
23:41:30	1808/1808	U-----	200	untouched ('OK')	text/css	etag:%22555af6b5-710%22	http://famo.us/docs/reference/assets/global.css	famo.us/famo.us/docs/reference/assets/global.css	(from http://famo.us/docs/reference/)
23:41:30	7104/7104	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:40%20GMT	http://famo.us/docs/reference/pages/0.3/index.html	famo.us/famo.us/docs/reference/pages/0.3/index.html	(from http://famo.us/docs/reference/)
23:41:30	9003/9003	---M--	200	added ('OK')	application/javascript	etag:%2268bd6e31be6c2c88ae8f6d98a05290ba%22	https://s3-us-west-2.amazonaws.com/university.famo.us/releases/20150129145231/limelight/fu2-famous-limelight.min.js	famo.us/s3-us-west-2.amazonaws.com/university.famo.us/releases/20150129145231/limelight/fu2-famous-limelight.min.js	(from http://famo.us/docs/reference/)
23:41:32	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2030%20May%202017%2006:41:31%20GMT	http://fonts.googleapis.com/robots.txt		(from http://famo.us/university/home/)
23:41:32	2140/2140	---M-Z	200	added ('OK')	application/javascript	etag:%22555af6b6-85c%22	http://famo.us/university/lessons/src/4f231991.polyfills.js	famo.us/famo.us/university/lessons/src/4f231991.polyfills.js	(from http://famo.us/university/lessons/)
23:41:33	5339/5339	U-----	200	untouched ('OK')	text/css	etag:%22555af6b6-14db%22	http://famo.us/university/lessons/css/0485fd06.app.css	famo.us/famo.us/university/lessons/css/0485fd06.app.css	(from http://famo.us/university/lessons/)
23:41:33	914/914	U-----	200	untouched ('OK')	text/css	etag:%22555af6b6-392%22	http://famo.us/university/lessons/css/782bfbf9.famous.css	famo.us/famo.us/university/lessons/css/782bfbf9.famous.css	(from http://famo.us/university/lessons/)
23:41:37	32317/32317	---M-Z	200	added ('OK')	application/javascript	etag:%22555af6b6-7e3d%22	http://famo.us/university/lessons/src/103245dd.vendor.js	famo.us/famo.us/university/lessons/src/103245dd.vendor.js	(from http://famo.us/university/lessons/)
23:41:41	20335/20335	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22555af6b5-4f6f%22	http://famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	famo.us/famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	(from http://famo.us/integrations/angular/bower_components/bootstrap/dist/css/bootstrap.min.css)
23:41:42	20335/20335	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22555af6b5-4f6f%22	http://famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.eot?	famo.us/famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regulard41d.eot	(from http://famo.us/integrations/angular/bower_components/bootstrap/dist/css/bootstrap.min.css)
23:41:44	337015/337015	---M-Z	200	added ('OK')	application/javascript	etag:%22555af6b6-52477%22	http://famo.us/university/lessons/lib-local/ace-min-noconflict/ace.js	famo.us/famo.us/university/lessons/lib-local/ace-min-noconflict/ace.js	(from http://famo.us/university/lessons/)
23:41:45	235292/235292	---M-Z	200	added ('OK')	application/javascript	etag:%22555bb965-3971c%22	http://famo.us/university/lessons/src/91710969.main.js	famo.us/famo.us/university/lessons/src/91710969.main.js	(from http://famo.us/university/lessons/)
23:41:46	23320/23320	---M--	200	added ('OK')	application/font-woff	etag:%22555af6b5-5b18%22	http://famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	famo.us/famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	(from http://famo.us/integrations/angular/bower_components/bootstrap/dist/css/bootstrap.min.css)
23:41:46	62927/62927	U-----	200	untouched ('OK')	image/svg+xml	etag:%22555af6b5-f5cf%22	http://famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	famo.us/famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	(from http://famo.us/integrations/angular/bower_components/bootstrap/dist/css/bootstrap.min.css)
23:41:46	41280/41280	---M-Z	200	added ('OK')	text/plain	etag:%22555af6b5-a140%22	http://famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	famo.us/famo.us/integrations/angular/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	(from http://famo.us/integrations/angular/bower_components/bootstrap/dist/css/bootstrap.min.css)
23:41:48	4586/4586	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2030%20May%202017%2006:41:46%20GMT	http://famo.us/integrations/angular/fonts/7adddd91-84e0-4423-b40e-61945189916d.eot	famo.us/famo.us/integrations/angular/fonts/7adddd91-84e0-4423-b40e-61945189916d.html	(from http://famo.us/integrations/angular/build/main.min.css)
23:41:53	47812/47812	---M--	200	added ('OK')	application/font-woff	etag:%22555af6b5-bac4%22	http://famo.us/integrations/angular/fonts/b0908846-3d5c-4768-af33-5f968b1da156.woff	famo.us/famo.us/integrations/angular/fonts/b0908846-3d5c-4768-af33-5f968b1da156.woff	(from http://famo.us/integrations/angular/build/main.min.css)
23:41:56	126500/126500	---M-Z	200	added ('OK')	text/plain	etag:%22555af6b5-1ee24%22	http://famo.us/integrations/angular/fonts/fe1602be-28ca-467e-9cd3-7bfc586f31bc.ttf	famo.us/famo.us/integrations/angular/fonts/fe1602be-28ca-467e-9cd3-7bfc586f31bc.ttf	(from http://famo.us/integrations/angular/build/main.min.css)
23:41:58	31440/31440	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22555af6b5-7ad0%22	http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.eot?	famo.us/famo.us/integrations/angular/bower_components/octicons/octicons/octiconsd41d.eot	(from http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.css)
23:42:02	17492/17492	---M--	200	added ('OK')	application/font-woff	etag:%22555af6b5-4454%22	http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.woff	famo.us/famo.us/integrations/angular/bower_components/octicons/octicons/octicons.woff	(from http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.css)
23:42:03	31272/31272	---M-Z	200	added ('OK')	text/plain	etag:%22555af6b5-7a28%22	http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.ttf	famo.us/famo.us/integrations/angular/bower_components/octicons/octicons/octicons.ttf	(from http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.css)
23:42:03	70884/70884	---M--	200	added ('OK')	application/font-woff	etag:%22555af6b5-114e4%22	http://famo.us/integrations/angular/fonts/3a42a252-67ff-4186-88cf-762f56719ca1.woff	famo.us/famo.us/integrations/angular/fonts/3a42a252-67ff-4186-88cf-762f56719ca1.woff	(from http://famo.us/integrations/angular/build/main.min.css)
23:42:04	162328/162328	---M-Z	200	added ('OK')	text/plain	etag:%22555af6b5-27a18%22	http://famo.us/integrations/angular/fonts/dbc39ae3-2636-4653-a23e-8938bce2cf51.ttf	famo.us/famo.us/integrations/angular/fonts/dbc39ae3-2636-4653-a23e-8938bce2cf51.ttf	(from http://famo.us/integrations/angular/build/main.min.css)
23:42:04	86997/86997	U-----	200	untouched ('OK')	image/svg+xml	etag:%22555af6b5-153d5%22	http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.svg	famo.us/famo.us/integrations/angular/bower_components/octicons/octicons/octicons.svg	(from http://famo.us/integrations/angular/bower_components/octicons/octicons/octicons.css)
23:42:04	12590/12590	---M--	200	added ('OK')	image/png	etag:%22555af6b5-312e%22	http://famo.us/integrations/angular/img/famous-logo.png	famo.us/famo.us/integrations/angular/img/famous-logo.png	(from http://famo.us/integrations/angular/faq/index.html)
23:42:04	4556/4556	---M--	200	added ('OK')	image/png	etag:%22555af6b5-11cc%22	http://famo.us/integrations/angular/img/TS_Just_logo.png	famo.us/famo.us/integrations/angular/img/TS_Just_logo.png	(from http://famo.us/integrations/angular/faq/index.html)
23:42:05	218/218	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:05%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-enter.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-enter.39.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimateEnter/index.html)
23:42:06	217/217	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:06%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-halt.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-halt.3a.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimateHalt/index.html)
23:42:07	218/218	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:07%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-leave.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-leave.3b.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimateLeave/index.html)
23:42:08	217/217	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:08%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-move.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animate-move.3c.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimateMove/index.html)
23:42:09	214/214	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:09%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animation.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animation.3d.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimation/index.html)
23:42:10	0/-1	---M--	302	error ('')			https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animation.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-animation.3e.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/animate/index.html)
23:42:10	29192/29192	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimation/	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faAnimation/index-2.html	(from http://famo.us/integrations/angular/docs/unstable/api/directive/animate/index.html)
23:42:10	14890/14890	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/animate/	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/animate/index-2.html	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faAnimation/index.html)
23:42:10	208/208	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:10%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-app.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-app.3f.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faApp/index.html)
23:42:11	27157/27157	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:41:41%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faSurface/	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faSurface/index-2.html	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faApp/index.html)
23:42:11	847/847	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:39:17%20GMT	http://famo.us/integrations/angular/examples/example-example/index.html	famo.us/famo.us/integrations/angular/examples/example-example/index.html	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faApp/index.html)
23:42:11	994/994	U-----	200	untouched ('OK')	text/html	date:Tue,%2019%20May%202015%2008:39:17%20GMT	http://famo.us/integrations/angular/examples/example-example1/index.html	famo.us/famo.us/integrations/angular/examples/example-example1/index.html	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faApp/index.html)
23:42:11	219/219	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:11%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-canvas-surface.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-canvas-surface.40.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faCanvasSurface/index.html)
23:42:12	210/210	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:12%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-click.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-click.41.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faClick/index.html)
23:42:13	4586/4586	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2030%20May%202017%2006:42:13%20GMT	http://famo.us/integrations/angular/docs/unstable/api/directive/faClick/<a	famo.us/famo.us/integrations/angular/docs/unstable/api/directive/faClick/_a.html	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faClick/index.html)
23:42:13	222/222	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:13%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-container-surface.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-container-surface.42.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faContainerSurface/index.html)
23:42:14	214/214	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:14%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-draggable.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-draggable.43.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faDraggable/index.html)
23:42:15	217/217	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:15%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-edge-swapper.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-edge-swapper.44.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faEdgeSwapper/index.html)
23:42:16	220/220	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20May%202017%2006:42:16%20GMT	https://github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-flexible-layout.js	famo.us/github.com/Famous/famous-angular/edit/master/src/scripts/directives/fa-flexible-layout.45.delayed	(from http://famo.us/integrations/angular/docs/unstable/api/directive/faFlexibleLayout/index.html)
